city,state,fiscal_year,view,population,police_usd,fire_usd,total_expenditure_usd,general_expenditure_usd,source_url,retrieved
Kansas City,KS,2017,city_only,164924,51537382,54326198,762893885,397142328,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Kansas City,KS,2017,fisc,164924,56328255,56438375,1224466896,845826017,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Kansas City,KS,2022,city_only,167279,63284422,68345376,746389542,495962276,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Kansas City,KS,2022,fisc,167279,69336681,70729648,1360747623,1101271692,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Kansas City,KS,2023,city_only,165719,63306315,68369031,871310729,496997910,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Kansas City,KS,2023,fisc,165719,68756813,72336344,1534965609,1150757708,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Topeka,KS,2012,city_only,128242,31315138,22409645,186149544,153570475,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Topeka,KS,2012,fisc,128242,43195893,23147905,502441429,469146326,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Topeka,KS,2017,city_only,126993,37329459,26214393,240871039,193793423,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Topeka,KS,2017,fisc,126993,50066834,26214393,600392343,553252409,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Topeka,KS,2022,city_only,126162,38711419,27650667,216108763,160654750,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Topeka,KS,2022,fisc,126162,53369823,27650667,572420550,516942302,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Topeka,KS,2023,city_only,125426,38330186,31020358,248482703,189882421,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Topeka,KS,2023,fisc,125426,53199438,31020358,634039718,575421877,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Wichita,KS,2012,city_only,383791,74671189,39320869,685412749,543563227,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Wichita,KS,2012,fisc,383791,94040990,53725315,1656551748,1513415340,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Wichita,KS,2017,city_only,390691,82873172,44161519,669374985,575705797,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Wichita,KS,2017,fisc,390691,104801499,57286457,1620750706,1527006087,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Wichita,KS,2022,city_only,396708,98940289,51902978,510765384,434469302,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Wichita,KS,2022,fisc,396708,125463313,69315737,1778711464,1700681726,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Wichita,KS,2023,city_only,396203,103662553,53416088,499421806,428243937,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Wichita,KS,2023,fisc,396203,131769194,68566891,1737159978,1664381448,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Covington,KY,2012,city_only,40456,10768989,9071959,54849078,54849078,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Covington,KY,2012,fisc,40456,12260558,9071959,241632367,240604151,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Covington,KY,2017,city_only,40681,9461131,9111943,65456892,65456892,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Covington,KY,2017,fisc,40681,10726652,9111943,200671548,199216870,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Covington,KY,2022,city_only,40748,12597003,13061167,62376045,62376045,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Covington,KY,2022,fisc,40748,13830990,13061167,293190776,291949744,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Covington,KY,2023,city_only,40953,11871865,12622943,64093083,64093083,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Covington,KY,2023,fisc,40953,13283106,12622943,269472378,268045576,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Lexington,KY,2012,city_only,301766,47606909,45030674,462485305,440477030,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Lexington,KY,2012,fisc,301766,47606909,45030674,892752896,870651394,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Lexington,KY,2017,city_only,318190,60094191,70350928,622878581,590992337,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Lexington,KY,2017,fisc,318190,60094191,70350928,1094591231,1062318472,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Lexington,KY,2022,city_only,320431,74047532,74038299,566620578,540242299,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Lexington,KY,2022,fisc,320431,74047532,74038299,1292744956,1266240495,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Lexington,KY,2023,city_only,321505,79051649,142581037,699443773,667781960,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Lexington,KY,2023,fisc,321505,79051649,142581037,1565079910,1532820098,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Louisville,KY,2012,city_only,746458,149012171,104684804,1398244085,978081847,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Louisville,KY,2012,fisc,746458,165773438,106276562,2881531918,2461105325,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Louisville,KY,2017,city_only,767770,184253979,61047410,1446911316,1130519712,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Louisville,KY,2017,fisc,767770,204302531,62986795,3031389301,2714046534,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Louisville,KY,2022,city_only,777624,207624820,77705264,2669703107,2161078687,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Louisville,KY,2022,fisc,777624,233728232,77951734,5081382017,4571502841,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Louisville,KY,2023,city_only,777329,153413651,103252611,2688454533,2141152731,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Louisville,KY,2023,fisc,777329,190492245,103376984,5282463592,4733747051,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Baton Rouge,LA,2012,city_only,441627,125796080,73691352,1221855531,1190242623,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Baton Rouge,LA,2012,fisc,441627,133090343,78756073,1953211838,1899303511,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Baton Rouge,LA,2017,city_only,447020,155469676,89639688,1163000058,1128402095,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Baton Rouge,LA,2017,fisc,447020,162899194,94713768,1893221704,1817434148,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Baton Rouge,LA,2022,city_only,453685,147461297,73798189,1181237276,1144007013,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Baton Rouge,LA,2022,fisc,453685,157448628,82225545,2051137352,1958427724,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Baton Rouge,LA,2023,city_only,451122,161835506,76731341,1285075152,1243260653,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Baton Rouge,LA,2023,fisc,451122,170686520,86096634,2217178917,2109590831,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
New Orleans,LA,2012,city_only,360822,143571993,89337249,1760581915,1674289728,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
New Orleans,LA,2012,fisc,360822,143743278,89337249,2156491738,1933092880,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
New Orleans,LA,2017,city_only,392265,86069184,105340477,1528143767,1443677631,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
New Orleans,LA,2017,fisc,392265,86252209,105340477,2087052276,1669227805,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
New Orleans,LA,2022,city_only,377547,175148969,117129808,2081176323,1881126255,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
New Orleans,LA,2022,fisc,377547,175377420,117129808,2801393555,2000297612,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
New Orleans,LA,2023,city_only,370473,170365714,135693146,2253339042,2051016327,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
New Orleans,LA,2023,fisc,370473,170532427,135693146,3045914159,2162095247,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Shreveport,LA,2012,city_only,202320,57302459,49907167,373363907,315247371,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Shreveport,LA,2012,fisc,202320,73712049,57829932,980645269,920825880,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Shreveport,LA,2017,city_only,194760,60774712,56909510,446630682,377508260,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Shreveport,LA,2017,fisc,194760,86226767,66333585,1026373495,952516317,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Shreveport,LA,2022,city_only,183238,62408962,58063689,445803192,368230653,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Shreveport,LA,2022,fisc,183238,94214460,71359978,1087402382,1002527883,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Shreveport,LA,2023,city_only,180211,65387759,60864463,458664027,371951900,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Shreveport,LA,2023,fisc,180211,96526418,76061657,1080981267,986381304,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Boston,MA,2012,city_only,630620,315767593,186330107,3212273458,2850675302,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Boston,MA,2012,fisc,630620,315767593,186330107,3662391839,3290472897,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Boston,MA,2017,city_only,680218,375504251,219944302,3796241711,3420015147,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Boston,MA,2017,fisc,680218,375504251,219944302,4196736897,3806129738,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Boston,MA,2022,city_only,658581,441748631,289514653,5605230132,5204388018,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Boston,MA,2022,fisc,658581,441748631,289514653,6181444625,5767534185,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Boston,MA,2023,city_only,660080,450392386,280619810,5873418243,5456260885,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Boston,MA,2023,fisc,660080,450392386,280619810,6564436193,6134163045,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
